"TIME","Sender.ISO3","Receiver.ISO3","DONOR","RECIPIENT","Distance","Weight","ID","transactions"
2004,"SWE","ZAF",10,218,"distant",556.81,4740,29
2012,"SWE","ZMB",10,288,"distant",1344.48,4741,34
2020,"SWE","ZWE",10,265,"distant",1001.29,4742,34
2021,"THA","AFG",764,625,"distant",0.95,4743,14
2009,"THA","AGO",764,225,"distant",0.01,4744,1
2019,"THA","ALB",764,71,"distant",0.01,4745,1
2017,"THA","ARG",764,425,"distant",0.44,4746,14
2019,"THA","ARM",764,610,"distant",0.07,4747,3
2017,"THA","AZE",764,611,"distant",0.11,4748,4
2018,"THA","BDI",764,228,"distant",0.69,4749,12
2018,"THA","BEN",764,236,"distant",0.28,4750,6
2019,"THA","BFA",764,287,"distant",0.26,4751,10
2015,"THA","BGD",764,666,"distant",3.41,4752,16
2018,"THA","BIH",764,64,"distant",0.03,4753,2
2020,"THA","BLR",764,86,"distant",0.04,4754,4
2009,"THA","BLZ",764,352,"distant",0.1,4755,7
2008,"THA","BOL",764,428,"distant",0.02,4756,2
2017,"THA","BRA",764,431,"distant",0.17,4757,8
2016,"THA","BTN",764,630,"distant",16.32,4758,16
2009,"THA","BWA",764,227,"distant",0.51,4759,13
2012,"THA","CHN",764,730,"distant",4.51,4760,16
2018,"THA","CIV",764,247,"distant",0.15,4761,9
2020,"THA","CMR",764,229,"distant",0.1,4762,6
2017,"THA","COD",764,235,"distant",0.09,4763,2
2017,"THA","COG",764,234,"distant",0.16,4764,6
2008,"THA","COL",764,437,"distant",0.36,4765,13
2015,"THA","COM",764,233,"distant",0.12,4766,4
2017,"THA","CPV",764,230,"distant",0.08,4767,4
2017,"THA","CRI",764,336,"distant",0.41,4768,14
2018,"THA","CUB",764,338,"distant",0.22,4769,9
2019,"THA","DJI",764,274,"distant",0.07,4770,4
2010,"THA","DMA",764,378,"distant",0.04,4771,4
2017,"THA","DOM",764,340,"distant",0.02,4772,1
2006,"THA","DZA",764,130,"distant",0.06,4773,5
2018,"THA","ECU",764,440,"distant",0.5,4774,13
2013,"THA","EGY",764,142,"distant",0.65,4775,16
2016,"THA","ERI",764,271,"distant",0.51,4776,8
2018,"THA","ETH",764,238,"distant",0.53,4777,15
2021,"THA","FJI",764,832,"distant",1.21,4778,15
2016,"THA","FSM",764,860,"distant",0.03,4779,2
2006,"THA","GAB",764,239,"distant",0.03,4780,2
2015,"THA","GEO",764,612,"distant",0.11,4781,8
2017,"THA","GHA",764,241,"distant",0.26,4782,10
2013,"THA","GIN",764,243,"distant",0.29,4783,10
2017,"THA","GMB",764,240,"distant",0.7,4784,15
2019,"THA","GNB",764,244,"distant",0.01,4785,1
2007,"THA","GRD",764,381,"distant",0.04,4786,3
2010,"THA","GTM",764,347,"distant",0.13,4787,8
2018,"THA","GUY",764,446,"distant",0.06,4788,4
2013,"THA","HND",764,351,"distant",0.04,4789,4
2020,"THA","HTI",764,349,"distant",0.15,4790,5
2019,"THA","IDN",764,738,"adjacent",6.13,4791,16
2006,"THA","IND",764,645,"adjacent",0.54,4792,16
2020,"THA","IRN",764,540,"distant",0.64,4793,13
2009,"THA","IRQ",764,543,"distant",0.1,4794,4
2017,"THA","JAM",764,354,"distant",0.09,4795,5
2010,"THA","JOR",764,549,"distant",0.79,4796,15
2008,"THA","KAZ",764,613,"distant",0.11,4797,7
2011,"THA","KEN",764,248,"distant",1.43,4798,16
2019,"THA","KGZ",764,614,"distant",0.21,4799,6
2021,"THA","KHM",764,728,"adjacent",120.61,4800,16
2016,"THA","KIR",764,836,"distant",0.15,4801,6
2016,"THA","LAO",764,745,"adjacent",592.91,4802,16
2010,"THA","LBN",764,555,"distant",0.07,4803,4
2020,"THA","LBR",764,251,"distant",0.23,4804,5
2013,"THA","LBY",764,133,"distant",0.02,4805,2
2017,"THA","LCA",764,383,"distant",0.01,4806,1
2012,"THA","LKA",764,640,"distant",3.37,4807,16
2010,"THA","LSO",764,249,"distant",0.84,4808,14
2018,"THA","MAR",764,136,"distant",0.38,4809,11
2010,"THA","MDA",764,93,"distant",0.01,4810,1
2016,"THA","MDG",764,252,"distant",1.65,4811,16
2021,"THA","MDV",764,655,"distant",32.29,4812,16
2009,"THA","MEX",764,358,"distant",0.63,4813,13
2016,"THA","MHL",764,859,"distant",0.07,4814,2
2008,"THA","MKD",764,66,"distant",0.18,4815,1
2009,"THA","MLI",764,255,"distant",0.14,4816,7
2019,"THA","MMR",764,635,"adjacent",79,4817,11
2019,"THA","MNE",764,65,"distant",0.04,4818,3
2018,"THA","MNG",764,753,"distant",2.1,4819,16
2016,"THA","MOZ",764,259,"distant",1.47,4820,15
2008,"THA","MRT",764,256,"distant",0.03,4821,3
2006,"THA","MUS",764,257,"distant",0.5,4822,12
2006,"THA","MWI",764,253,"distant",0.85,4823,16
2010,"THA","MYS",764,751,"adjacent",1.73,4824,16
2018,"THA","NAM",764,275,"distant",0.24,4825,10
2019,"THA","NER",764,260,"distant",0.06,4826,3
2020,"THA","NGA",764,261,"distant",0.77,4827,13
2017,"THA","NIC",764,364,"distant",0.07,4828,6
2017,"THA","NPL",764,660,"distant",3.54,4829,16
2016,"THA","NRU",764,845,"distant",0.07,4830,1
2014,"THA","PAK",764,665,"distant",3.32,4831,16
2019,"THA","PAN",764,366,"distant",0.13,4832,10
2008,"THA","PER",764,454,"distant",0.65,4833,15
2010,"THA","PHL",764,755,"distant",2.38,4834,16
2008,"THA","PLW",764,861,"distant",0.04,4835,3
2016,"THA","PNG",764,862,"distant",0.13,4836,5
2017,"THA","PRK",764,740,"distant",0.42,4837,5
2014,"THA","PRY",764,451,"distant",0.25,4838,13
2018,"THA","RWA",764,266,"distant",0.28,4839,7
2013,"THA","SDN",764,278,"distant",0.68,4840,15
2009,"THA","SEN",764,269,"distant",1.48,4841,16
2016,"THA","SLB",764,866,"distant",0.18,4842,10
2017,"THA","SLE",764,272,"distant",0.16,4843,3
2014,"THA","SLV",764,342,"distant",0.53,4844,12
2018,"THA","SOM",764,273,"distant",0.18,4845,7
2020,"THA","SRB",764,63,"distant",0.02,4846,2
2016,"THA","SSD",764,279,"distant",0.28,4847,5
2018,"THA","STP",764,268,"distant",0.02,4848,2
2012,"THA","SUR",764,457,"distant",0.1,4849,7
2013,"THA","SWZ",764,280,"distant",0.5,4850,14
2017,"THA","TCD",764,232,"distant",0.07,4851,3
2019,"THA","TGO",764,283,"distant",0.34,4852,5
2015,"THA","TJK",764,615,"distant",0.31,4853,14
2013,"THA","TKM",764,616,"distant",0.02,4854,1
2014,"THA","TLS",764,765,"distant",2.35,4855,15
2020,"THA","TON",764,870,"distant",2.22,4856,9
2019,"THA","TUN",764,139,"distant",0.17,4857,7
2019,"THA","TUR",764,55,"distant",0.08,4858,4
2008,"THA","TUV",764,872,"distant",0.08,4859,5
2011,"THA","TZA",764,282,"distant",1.03,4860,16
2021,"THA","UGA",764,285,"distant",0.94,4861,16
2019,"THA","UKR",764,85,"distant",0.06,4862,3
2021,"THA","UZB",764,617,"distant",0.31,4863,15
2019,"THA","VCT",764,384,"distant",0.11,4864,6
2008,"THA","VEN",764,463,"distant",0.04,4865,3
2021,"THA","VNM",764,769,"adjacent",15.57,4866,16
2016,"THA","VUT",764,854,"distant",0.18,4867,6
2019,"THA","WSM",764,880,"distant",0.38,4868,8
2015,"THA","YEM",764,580,"distant",0.11,4869,2
2012,"THA","ZAF",764,218,"distant",0.1,4870,4
2018,"THA","ZMB",764,288,"distant",0.2,4871,12
2008,"THA","ZWE",764,265,"distant",0.28,4872,10
2014,"TLS","CPV",765,230,"distant",1,4873,2
2014,"TLS","GNB",765,244,"distant",0.7,4874,1
2015,"TLS","MMR",765,635,"distant",0.44,4875,1
2015,"TLS","MYS",765,751,"distant",1,4876,1
2015,"TLS","NPL",765,660,"distant",0.5,4877,1
2014,"TLS","PRK",765,740,"distant",0.1,4878,1
2015,"TLS","THA",765,764,"distant",0.5,4879,1
2015,"TLS","VUT",765,854,"distant",1,4880,1
2004,"TUR","AFG",55,625,"distant",1210.15,4881,25
2021,"TUR","AGO",55,225,"distant",0.88,4882,14
2016,"TUR","ALB",55,71,"distant",304.16,4883,29
1993,"TUR","ARE",55,576,"distant",0.02,4884,1
2011,"TUR","ARG",55,425,"distant",0.95,4885,13
2001,"TUR","ARM",55,610,"adjacent",8.06,4886,19
2008,"TUR","ATG",55,377,"distant",0.87,4887,2
1992,"TUR","AZE",55,611,"adjacent",453.62,4888,29
2010,"TUR","BDI",55,228,"distant",4.92,4889,15
1993,"TUR","BEN",55,236,"distant",8.35,4890,16
2008,"TUR","BFA",55,287,"distant",13.88,4891,18
2011,"TUR","BGD",55,666,"distant",64.1,4892,22
1994,"TUR","BIH",55,64,"distant",468.98,4893,28
2020,"TUR","BLR",55,86,"distant",12.59,4894,24
2001,"TUR","BLZ",55,352,"distant",0.28,4895,6
2021,"TUR","BOL",55,428,"distant",0.63,4896,12
2007,"TUR","BRA",55,431,"distant",3.17,4897,16
2013,"TUR","BTN",55,630,"distant",0.9,4898,9
2013,"TUR","BWA",55,227,"distant",0.63,4899,11
2010,"TUR","CAF",55,231,"distant",5.88,4900,14
2010,"TUR","CHN",55,730,"distant",40.61,4901,25
2021,"TUR","CIV",55,247,"distant",7.21,4902,15
2006,"TUR","CMR",55,229,"distant",15.27,4903,18
2021,"TUR","COD",55,235,"distant",9.6,4904,17
2014,"TUR","COG",55,234,"distant",6.7,4905,18
2012,"TUR","COL",55,437,"distant",10.21,4906,15
2013,"TUR","COM",55,233,"distant",11.24,4907,16
2016,"TUR","CPV",55,230,"distant",0.1,4908,3
2017,"TUR","CRI",55,336,"distant",0.42,4909,10
2008,"TUR","CUB",55,338,"distant",2.02,4910,17
2002,"TUR","CYP",55,30,"adjacent",25.38,4911,6
2006,"TUR","DJI",55,274,"distant",37.69,4912,19
2013,"TUR","DMA",55,378,"distant",0.47,4913,8
2007,"TUR","DOM",55,340,"distant",0.27,4914,7
2005,"TUR","DZA",55,130,"distant",26.87,4915,23
2014,"TUR","ECU",55,440,"distant",1.36,4916,15
2004,"TUR","EGY",55,142,"distant",1064.52,4917,21
2008,"TUR","ERI",55,271,"distant",11.74,4918,16
2016,"TUR","ETH",55,238,"distant",44.61,4919,22
2013,"TUR","FJI",55,832,"distant",1.04,4920,9
2008,"TUR","FSM",55,860,"distant",0.25,4921,1
2015,"TUR","GAB",55,239,"distant",1.8,4922,14
2000,"TUR","GEO",55,612,"adjacent",154.91,4923,28
2006,"TUR","GHA",55,241,"distant",16.32,4924,17
2017,"TUR","GIN",55,243,"distant",20.02,4925,18
1999,"TUR","GMB",55,240,"distant",31.15,4926,21
2011,"TUR","GNB",55,244,"distant",7.27,4927,16
2013,"TUR","GNQ",55,245,"distant",0.5,4928,8
2007,"TUR","GRD",55,381,"distant",0.22,4929,2
2020,"TUR","GTM",55,347,"distant",0.38,4930,11
2013,"TUR","GUY",55,446,"distant",0.31,4931,7
2013,"TUR","HND",55,351,"distant",0.4,4932,11
2007,"TUR","HRV",55,62,"distant",6.59,4933,12
2014,"TUR","HTI",55,349,"distant",11.16,4934,13
2014,"TUR","IDN",55,738,"distant",80.45,4935,19
2017,"TUR","IND",55,645,"distant",11.26,4936,20
2002,"TUR","IRN",55,540,"adjacent",135.96,4937,24
2010,"TUR","IRQ",55,543,"adjacent",506.95,4938,26
2003,"TUR","ISR",55,546,"distant",0.1,4939,2
2021,"TUR","JAM",55,354,"distant",0.76,4940,8
2000,"TUR","JOR",55,549,"distant",43.73,4941,24
1998,"TUR","KAZ",55,613,"distant",736.76,4942,28
2005,"TUR","KEN",55,248,"distant",24.31,4943,20
2001,"TUR","KGZ",55,614,"distant",1220.42,4944,28
2017,"TUR","KHM",55,728,"distant",2.28,4945,12
2008,"TUR","KIR",55,836,"distant",0.33,4946,3
2003,"TUR","KWT",55,552,"distant",0.05,4947,2
2021,"TUR","LAO",55,745,"distant",0.52,4948,8
2007,"TUR","LBN",55,555,"distant",153.03,4949,21
2016,"TUR","LBR",55,251,"distant",4.88,4950,15
2018,"TUR","LBY",55,133,"distant",121.37,4951,21
2013,"TUR","LCA",55,383,"distant",0.21,4952,3
2020,"TUR","LKA",55,640,"distant",30.54,4953,19
2011,"TUR","LSO",55,249,"distant",2.49,4954,13
2018,"TUR","MAR",55,136,"distant",17.9,4955,20
2007,"TUR","MDA",55,93,"distant",107.09,4956,27
2010,"TUR","MDG",55,252,"distant",5.54,4957,16
2007,"TUR","MDV",55,655,"distant",4.27,4958,18
2015,"TUR","MEX",55,358,"distant",5.5,4959,17
2007,"TUR","MHL",55,859,"distant",0.71,4960,3
2019,"TUR","MKD",55,66,"distant",203.5,4961,27
2012,"TUR","MLI",55,255,"distant",18.71,4962,16
2001,"TUR","MLT",55,45,"distant",0.01,4963,1
2014,"TUR","MMR",55,635,"distant",82.81,4964,16
2007,"TUR","MNE",55,65,"distant",66.17,4965,16
1995,"TUR","MNG",55,753,"distant",121.74,4966,27
2009,"TUR","MOZ",55,259,"distant",5.19,4967,16
2011,"TUR","MRT",55,256,"distant",32.97,4968,15
2017,"TUR","MUS",55,257,"distant",1,4969,10
2020,"TUR","MWI",55,253,"distant",2.08,4970,10
2010,"TUR","MYS",55,751,"distant",11.21,4971,19
2013,"TUR","NAM",55,275,"distant",4.32,4972,14
2021,"TUR","NER",55,260,"distant",70.37,4973,19
2018,"TUR","NGA",55,261,"distant",9.78,4974,23
2013,"TUR","NIC",55,364,"distant",0.15,4975,6
2009,"TUR","NPL",55,660,"distant",2.83,4976,16
2013,"TUR","NRU",55,845,"distant",0.66,4977,2
2010,"TUR","PAK",55,665,"distant",789.73,4978,27
2010,"TUR","PAN",55,366,"distant",0.24,4979,4
2004,"TUR","PER",55,454,"distant",1.67,4980,15
2015,"TUR","PHL",55,755,"distant",12.17,4981,16
2008,"TUR","PLW",55,861,"distant",0.56,4982,3
2007,"TUR","PNG",55,862,"distant",0.34,4983,8
2004,"TUR","PRK",55,740,"distant",0.66,4984,10
2014,"TUR","PRY",55,451,"distant",0.72,4985,10
2013,"TUR","PSE",55,550,"distant",603.47,4986,24
2006,"TUR","RWA",55,266,"distant",6.76,4987,16
2005,"TUR","SAU",55,566,"distant",45.25,4988,5
2001,"TUR","SDN",55,278,"distant",257.28,4989,25
2005,"TUR","SEN",55,269,"distant",30.42,4990,22
2007,"TUR","SLB",55,866,"distant",0.5,4991,4
2010,"TUR","SLE",55,272,"distant",3.59,4992,17
2020,"TUR","SLV",55,342,"distant",0.79,4993,8
2017,"TUR","SOM",55,273,"distant",971.15,4994,18
2021,"TUR","SRB",55,63,"distant",94.66,4995,22
2019,"TUR","SSD",55,279,"distant",8.76,4996,11
2017,"TUR","STP",55,268,"distant",0.48,4997,8
2019,"TUR","SUR",55,457,"distant",0.13,4998,5
2001,"TUR","SVN",55,61,"distant",0.04,4999,2
2021,"TUR","SWZ",55,280,"distant",0.86,5000,10
2021,"TUR","SYR",55,573,"adjacent",48619.19,5001,23
2019,"TUR","TCD",55,232,"distant",17.25,5002,17
2006,"TUR","TGO",55,283,"distant",3.57,5003,13
2000,"TUR","THA",55,764,"distant",14.45,5004,20
2011,"TUR","TJK",55,615,"distant",72.35,5005,27
2008,"TUR","TKM",55,616,"distant",209.07,5006,28
2009,"TUR","TLS",55,765,"distant",0.11,5007,1
2019,"TUR","TON",55,870,"distant",0.69,5008,8
1998,"TUR","TUN",55,139,"distant",314.74,5009,19
2012,"TUR","TUV",55,872,"distant",0.82,5010,4
2004,"TUR","TWN",55,732,"distant",0.16,5011,3
2008,"TUR","TZA",55,282,"distant",12.97,5012,18
2019,"TUR","UGA",55,285,"distant",14.66,5013,18
2011,"TUR","UKR",55,85,"adjacent",112.99,5014,27
1998,"TUR","UZB",55,617,"distant",128.05,5015,28
2009,"TUR","VCT",55,384,"distant",0.28,5016,5
2019,"TUR","VEN",55,463,"distant",1.79,5017,14
2011,"TUR","VNM",55,769,"distant",2.33,5018,21
2013,"TUR","VUT",55,854,"distant",0.58,5019,6
2011,"TUR","WSM",55,880,"distant",0.38,5020,4
2021,"TUR","YEM",55,580,"distant",68.17,5021,19
2006,"TUR","ZAF",55,218,"distant",5.52,5022,18
2010,"TUR","ZMB",55,288,"distant",4.68,5023,16
2011,"TUR","ZWE",55,265,"distant",4.51,5024,15
1994,"TWN","AGO",732,225,"distant",0.02,5025,1
1997,"TWN","ALB",732,71,"distant",0.03,5026,1
1994,"TWN","ARG",732,425,"distant",0.44,5027,6
1995,"TWN","BFA",732,287,"distant",9.56,5028,5
1992,"TWN","BGD",732,666,"distant",0.04,5029,2
1994,"TWN","BLR",732,86,"distant",0.03,5030,1
1990,"TWN","BLZ",732,352,"distant",14.71,5031,11
1994,"TWN","BOL",732,428,"distant",0.29,5032,3
1994,"TWN","BRA",732,431,"distant",0.11,5033,3
1994,"TWN","BWA",732,227,"distant",0.01,5034,1
1993,"TWN","CAF",732,231,"distant",13.8,5035,6
1992,"TWN","CIV",732,247,"distant",0.13,5036,2
1996,"TWN","COD",732,235,"distant",0.44,5037,2
1992,"TWN","COL",732,437,"distant",0.23,5038,3
1989,"TWN","CRI",732,336,"distant",39.7,5039,10
1995,"TWN","DMA",732,378,"distant",6.25,5040,9
1989,"TWN","DOM",732,340,"distant",11.02,5041,10
1995,"TWN","ECU",732,440,"distant",5.86,5042,9
1994,"TWN","EGY",732,142,"distant",0.12,5043,2
1991,"TWN","ETH",732,238,"distant",0.66,5044,4
1991,"TWN","FJI",732,832,"distant",6.24,5045,10
1994,"TWN","GHA",732,241,"distant",0.06,5046,3
1994,"TWN","GIN",732,243,"distant",0.06,5047,1
1996,"TWN","GMB",732,240,"distant",1.6,5048,3
1994,"TWN","GNB",732,244,"distant",14.52,5049,6
1990,"TWN","GRD",732,381,"distant",5.01,5050,8
1997,"TWN","GTM",732,347,"distant",12.55,5051,11
1994,"TWN","HND",732,351,"distant",33.67,5052,10
1991,"TWN","HTI",732,349,"distant",2.31,5053,10
1991,"TWN","IDN",732,738,"distant",18.53,5054,10
1993,"TWN","IND",732,645,"distant",0.12,5055,2
1990,"TWN","IRN",732,540,"distant",0.13,5056,2
1993,"TWN","JOR",732,549,"distant",19.11,5057,5
1994,"TWN","KEN",732,248,"distant",0.05,5058,1
1996,"TWN","KHM",732,728,"distant",0.1,5059,2
2016,"TWN","KIR",732,836,"distant",8.57,5060,1
1994,"TWN","KOR",732,742,"distant",1.87,5061,6
1994,"TWN","LAO",732,745,"distant",0.03,5062,1
1991,"TWN","LBN",732,555,"distant",0.1,5063,1
1992,"TWN","LBR",732,251,"distant",11.31,5064,8
1994,"TWN","LBY",732,133,"distant",0.2,5065,2
1993,"TWN","LCA",732,383,"distant",4.95,5066,9
1989,"TWN","LKA",732,640,"distant",0.09,5067,1
1992,"TWN","LSO",732,249,"distant",3.97,5068,4
1992,"TWN","MAR",732,136,"distant",0.01,5069,1
1991,"TWN","MDG",732,252,"distant",0.18,5070,4
1992,"TWN","MEX",732,358,"distant",0.16,5071,3
2020,"TWN","MHL",732,859,"distant",3,5072,1
1995,"TWN","MMR",732,635,"distant",0.06,5073,2
1994,"TWN","MNG",732,753,"distant",0.53,5074,3
1994,"TWN","MOZ",732,259,"distant",0.38,5075,2
1993,"TWN","MUS",732,257,"distant",0.44,5076,8
1991,"TWN","MWI",732,253,"distant",44.68,5077,8
1994,"TWN","MYS",732,751,"distant",0.29,5078,4
1994,"TWN","NAM",732,275,"distant",0.01,5079,1
1994,"TWN","NER",732,260,"distant",0.97,5080,3
1992,"TWN","NGA",732,261,"distant",0.27,5081,3
1997,"TWN","NIC",732,364,"distant",13.09,5082,8
1996,"TWN","NRU",732,845,"distant",9.64,5083,5
1994,"TWN","PAN",732,366,"distant",16.04,5084,11
1991,"TWN","PER",732,454,"distant",0.19,5085,4
1990,"TWN","PHL",732,755,"adjacent",41.64,5086,9
1996,"TWN","PLW",732,861,"distant",4.19,5087,4
1992,"TWN","PNG",732,862,"distant",17.33,5088,8
1988,"TWN","PRY",732,451,"distant",24.77,5089,12
1994,"TWN","RWA",732,266,"distant",2,5090,1
1995,"TWN","SAU",732,566,"distant",3.38,5091,9
1990,"TWN","SDN",732,278,"distant",0.81,5092,3
1997,"TWN","SEN",732,269,"distant",0.95,5093,2
1991,"TWN","SLB",732,866,"distant",7.16,5094,10
1989,"TWN","SLE",732,272,"distant",0.01,5095,1
1993,"TWN","SLV",732,342,"distant",20.41,5096,11
1992,"TWN","SOM",732,273,"distant",0.65,5097,2
1989,"TWN","SWZ",732,280,"distant",21.46,5098,11
1995,"TWN","THA",732,764,"distant",5.44,5099,9
1994,"TWN","TON",732,870,"distant",0.31,5100,8
1991,"TWN","TUR",732,55,"distant",2.12,5101,3
1993,"TWN","TUV",732,872,"distant",0.11,5102,3
1994,"TWN","TZA",732,282,"distant",0.03,5103,1
1994,"TWN","UGA",732,285,"distant",0.01,5104,1
1994,"TWN","UKR",732,85,"distant",0.05,5105,1
1993,"TWN","VCT",732,384,"distant",13.74,5106,9
1991,"TWN","VEN",732,463,"distant",0.38,5107,3
1996,"TWN","VNM",732,769,"distant",41.67,5108,7
1994,"TWN","VUT",732,854,"distant",0.01,5109,1
1994,"TWN","ZAF",732,218,"distant",9.56,5110,3
1992,"TWN","ZMB",732,288,"distant",0.01,5111,1
1994,"TWN","ZWE",732,265,"distant",0.05,5112,1
1999,"USA","AFG",302,625,"distant",32734.83,5113,32
2019,"USA","AGO",302,225,"distant",1562.04,5114,34
2003,"USA","ALB",302,71,"distant",777.45,5115,30
2003,"USA","ARE",302,576,"distant",0.93,5116,3
2013,"USA","ARG",302,425,"distant",83.38,5117,21
2014,"USA","ARM",302,610,"distant",1729.93,5118,30
2010,"USA","ATG",302,377,"distant",2.6,5119,10
1995,"USA","AZE",302,611,"distant",729.22,5120,28
1999,"USA","BDI",302,228,"distant",1383.23,5121,34
2008,"USA","BEN",302,236,"distant",1464.6,5122,34
1999,"USA","BFA",302,287,"distant",1610.24,5123,34
2002,"USA","BGD",302,666,"distant",4828.56,5124,34
1997,"USA","BIH",302,64,"distant",1975.77,5125,27
1997,"USA","BLR",302,86,"distant",382.52,5126,29
2020,"USA","BLZ",302,352,"distant",127.75,5127,29
2006,"USA","BOL",302,428,"distant",2844.58,5128,34
2014,"USA","BRA",302,431,"distant",359.73,5129,17
2006,"USA","BTN",302,630,"distant",10.64,5130,17
1992,"USA","BWA",302,227,"distant",1429.16,5131,33
1990,"USA","CAF",302,231,"distant",938.37,5132,33
2013,"USA","CHN",302,730,"distant",789.5,5133,24
2020,"USA","CIV",302,247,"distant",2414.19,5134,34
1999,"USA","CMR",302,229,"distant",1305.51,5135,34
1991,"USA","COD",302,235,"distant",10360.27,5136,31
2004,"USA","COG",302,234,"distant",226.66,5137,32
2013,"USA","COL",302,437,"distant",9536.28,5138,28
2003,"USA","COM",302,233,"distant",17.39,5139,30
1998,"USA","CPV",302,230,"distant",294.39,5140,34
1991,"USA","CRI",302,336,"distant",571.59,5141,17
2021,"USA","CUB",302,338,"adjacent",235.13,5142,22
1990,"USA","CYP",302,30,"distant",204.65,5143,16
2012,"USA","DJI",302,274,"distant",237.21,5144,32
2002,"USA","DMA",302,378,"distant",11.58,5145,16
2005,"USA","DOM",302,340,"distant",856.88,5146,27
2001,"USA","DZA",302,130,"distant",112.28,5147,24
2020,"USA","ECU",302,440,"distant",1169.71,5148,34
2008,"USA","EGY",302,142,"distant",18796.08,5149,25
2017,"USA","ERI",302,271,"distant",536.28,5150,28
2000,"USA","ETH",302,238,"distant",14992.92,5151,34
2010,"USA","FJI",302,832,"distant",50.38,5152,32
1992,"USA","FSM",302,860,"distant",2471.75,5153,30
1990,"USA","GAB",302,239,"distant",76.28,5154,32
2009,"USA","GEO",302,612,"distant",3157.41,5155,29
2011,"USA","GHA",302,241,"distant",3661.95,5156,34
2011,"USA","GIN",302,243,"distant",1212.68,5157,33
2019,"USA","GMB",302,240,"distant",182.42,5158,34
1999,"USA","GNB",302,244,"distant",157.88,5159,34
2004,"USA","GNQ",302,245,"distant",16.7,5160,29
2019,"USA","GRD",302,381,"distant",11.35,5161,17
2014,"USA","GTM",302,347,"distant",3214.81,5162,33
2021,"USA","GUY",302,446,"distant",392.11,5163,33
2012,"USA","HND",302,351,"distant",3333.81,5164,34
2002,"USA","HRV",302,62,"distant",311.26,5165,16
2002,"USA","HTI",302,349,"distant",8254.75,5166,34
1990,"USA","IDN",302,738,"distant",3886.91,5167,28
2010,"USA","IND",302,645,"distant",1731.45,5168,31
2015,"USA","IRN",302,540,"distant",34.01,5169,18
1996,"USA","IRQ",302,543,"distant",37736.06,5170,24
1993,"USA","ISR",302,546,"distant",18049.16,5171,17
2006,"USA","JAM",302,354,"distant",692.54,5172,22
2007,"USA","JOR",302,549,"distant",14937.39,5173,34
1999,"USA","KAZ",302,613,"distant",1256.01,5174,30
1992,"USA","KEN",302,248,"distant",11820.66,5175,34
2000,"USA","KGZ",302,614,"distant",1254.7,5176,30
1990,"USA","KHM",302,728,"distant",1833.47,5177,34
2009,"USA","KIR",302,836,"distant",9,5178,15
2009,"USA","LAO",302,745,"distant",476.87,5179,28
2009,"USA","LBN",302,555,"distant",3207.58,5180,33
2000,"USA","LBR",302,251,"distant",3797.58,5181,34
2018,"USA","LBY",302,133,"distant",774.96,5182,18
2006,"USA","LCA",302,383,"distant",1.15,5183,15
1988,"USA","LKA",302,640,"distant",875.74,5184,27
2017,"USA","LSO",302,249,"distant",1118.53,5185,34
2017,"USA","MAR",302,136,"distant",1396.47,5186,23
1992,"USA","MDA",302,93,"distant",1063.09,5187,30
2005,"USA","MDG",302,252,"distant",1975.36,5188,34
1999,"USA","MDV",302,655,"distant",13.16,5189,13
2018,"USA","MEX",302,358,"adjacent",3576.82,5190,34
2002,"USA","MHL",302,859,"distant",1416.09,5191,29
2021,"USA","MKD",302,66,"distant",717.37,5192,27
1997,"USA","MLI",302,255,"distant",3480.23,5193,34
2004,"USA","MLT",302,45,"distant",0.56,5194,2
2019,"USA","MMR",302,635,"distant",1443.1,5195,27
2006,"USA","MNE",302,65,"distant",98.99,5196,16
1996,"USA","MNG",302,753,"distant",707.42,5197,27
2006,"USA","MOZ",302,259,"distant",7314.63,5198,34
2001,"USA","MRT",302,256,"distant",375.33,5199,34
2014,"USA","MUS",302,257,"distant",7.85,5200,22
2012,"USA","MWI",302,253,"distant",4240.68,5201,34
2017,"USA","MYS",302,751,"distant",132.9,5202,22
1995,"USA","NAM",302,275,"distant",1616.72,5203,31
2009,"USA","NER",302,260,"distant",2043.23,5204,34
2021,"USA","NGA",302,261,"distant",9687.47,5205,33
1995,"USA","NIC",302,364,"distant",2276.12,5206,32
2005,"USA","NPL",302,660,"distant",2119.46,5207,34
2011,"USA","PAK",302,665,"distant",12054.8,5208,29
2010,"USA","PAN",302,366,"distant",635.63,5209,29
1992,"USA","PER",302,454,"distant",3743.61,5210,34
